train_node_idx,train_label,train_pred_label
921,1,1
242,1,1
721,2,2
717,2,1
767,2,1
884,2,2
395,2,0
589,2,2
230,1,1
761,2,2
380,1,1
224,2,2
913,2,0
573,2,1
706,2,1
232,1,1
861,1,1
924,2,2
274,2,2
611,2,2
322,2,2
907,2,1
162,2,2
177,2,1
328,2,2
815,1,1
917,0,0
619,2,2
654,2,2
812,2,2
784,2,1
684,1,1
866,1,1
531,2,2
760,2,2
302,2,1
803,2,1
886,2,2
865,1,1
398,2,2
250,2,2
842,2,2
129,2,0
252,2,2
517,2,2
878,2,2
457,2,2
536,2,2
407,2,0
738,2,2
746,2,2
354,2,1
343,2,2
290,1,1
813,2,0
158,2,2
880,2,2
563,0,0
304,2,2
902,0,0
606,2,1
421,2,0
537,1,1
762,2,2
293,1,1
422,2,2
700,0,0
707,2,2
413,2,2
443,2,2
124,2,0
196,2,2
747,2,2
930,2,2
269,2,2
785,0,0
375,2,2
908,2,0
295,2,2
126,2,2
448,2,2
693,2,0
664,2,2
840,2,2
200,2,0
724,2,2
826,2,2
213,1,1
674,2,2
789,1,1
633,2,1
376,2,1
581,2,2
894,0,0
530,2,2
860,2,2
479,2,2
570,2,2
143,2,0
561,2,2
750,2,2
805,2,2
342,2,0
262,2,0
268,2,2
365,1,1
282,2,2
378,2,2
329,2,1
831,2,2
338,2,2
316,2,2
321,2,2
766,2,2
441,0,0
240,2,2
519,0,0
406,2,2
456,0,0
506,0,0
832,0,0
678,2,2
260,2,2
885,2,1
505,2,1
845,2,1
481,2,2
408,2,1
494,2,1
736,2,2
228,2,1
584,1,1
609,2,2
187,2,2
324,1,1
192,2,2
199,2,2
864,2,2
405,2,2
843,2,2
911,2,2
847,1,1
500,0,0
890,0,0
539,2,2
846,0,0
474,2,2
881,0,0
159,2,2
744,2,2
346,0,0
822,0,0
402,1,1
373,2,2
763,2,1
926,0,0
259,2,1
350,2,1
460,2,2
174,1,1
372,2,0
314,2,2
582,0,0
497,0,0
795,2,2
657,2,2
893,1,1
185,2,1
170,2,2
835,0,0
665,2,1
703,2,2
367,2,2
223,2,0
415,2,2
808,2,1
538,2,2
670,0,0
912,2,2
323,2,2
841,0,0
602,1,1
244,2,1
828,2,2
903,1,1
594,2,2
340,2,2
516,2,2
533,2,1
532,2,2
359,2,2
128,1,1
673,2,1
349,2,2
923,1,1
814,0,0
642,2,2
504,2,2
546,2,2
179,2,2
231,2,2
452,2,2
471,2,2
486,2,1
888,2,2
434,2,2
190,2,2
409,2,2
702,2,2
775,0,0
160,2,2
510,2,1
798,2,2
779,0,0
307,2,0
239,1,1
595,2,2
790,2,0
933,2,2
753,1,1
424,2,1
287,2,2
593,2,2
849,2,1
339,2,2
807,2,0
898,2,2
877,2,2
325,2,2
410,2,2
337,2,2
690,1,1
858,2,2
745,2,2
202,2,1
555,2,2
273,0,0
157,2,2
759,1,1
209,2,2
583,1,1
891,2,2
358,2,0
253,2,2
696,2,2
837,0,0
300,2,2
644,2,2
688,2,2
332,2,2
139,2,2
586,2,2
175,2,1
247,2,2
566,1,1
541,2,2
758,2,2
214,2,1
285,2,2
414,2,2
778,2,2
188,1,1
651,2,1
134,1,1
135,2,2
544,2,2
896,1,1
489,2,2
